mean,system:index,AREA,LGA,STATE,Latitude,Longitude,PERIMETER
0.005794477057298966,0,1193.977,Gada,Sokoto,13.6734744005,5.3760032652,170.095
-0.005184607610384242,1,1298.423,Illela,Sokoto,13.6866942032,5.7240524011,174.726
0.0068779053820096185,2,2460.715,Tangaza,Sokoto,13.4770574104,5.00071397,209.702
0.005252384514809543,3,2430.515,Abadam,Borno,13.3648595697,13.1869873289,288.957
-0.006369370116239179,4,5225.912,Lake chad,Lake,13.1207005357,13.8040647352,497.039
-0.0026353303100778666,5,2241.75,Sabon Birni,Sokoto,13.4806089515,6.26644564097,201.102
0.002764662977505204,6,1009.712,Gwadabawa,Sokoto,13.4267697688,5.37598900202,172.871
-0.0014975850608276887,7,1651.61,Goronyo,Sokoto,13.3720005526,5.80778189684,255.14
0.0038343941817360967,8,642.076,Wurno,Sokoto,13.2428425398,5.54239311812,140.928
0.002478698237602708,9,4292.148,Yusufari,Yobe,13.1631012657,10.8523072804,376.191
0.004352376705808016,10,3880.036,Yunusari,Yobe,13.1045013681,11.7473010474,347.123
0.02099799768631137,11,972.081,Kaita,Katsina,13.1624670475,7.72324322838,137.735
0.05893001078010707,12,702.678,Kware,Sokoto,13.1496607561,5.31196668229,147.599
0.02405383972887557,13,910.661,Mashi,Katsina,13.1240611318,7.98334522514,141.039
-0.0023426617147879257,14,2086.713,Kukawa,Borno,12.9813015308,13.5955335251,273.008
0.0452161734084059,15,576.688,Mai'Adua,Katsina,13.1445838253,8.20798938756,122.765
0.008964869816935757,16,527.869,Binji,Sokoto,13.1796715583,4.89162607706,100.792
-0.006237502786594317,17,2654.951,Rabah,Sokoto,12.9777292427,5.77374249692,222.453
-3.6636925643287067E-4,18,1243.824,Machina,Yobe,13.0261471818,9.99843348353,180.189
0.006829548294306855,19,4952.362,Arewa Dandi,Kebbi,12.6940874201,4.05509521702,374.855
0.015283571518040563,20,1099.06,Jibia,Katsina,12.9855642044,7.29638829311,209.112
0.5521361595326812,21,571.605,Wamako,Sokoto,13.0440584744,5.12097938255,105.038
2.634249808343901E-4,22,920.291,Shinkafi,Zamfara,13.0138339462,6.47230226469,144.767
-0.003590598850712661,23,2313.066,Guzamala,Borno,12.87652106,13.2731911456,245.222
0.028542665184429987,24,1519.903,Augie,Kebbi,12.8753795461,4.64078960531,178.015
